attempt_id,submission_type,submitted_at,duration_s,item_id,item_type,domain,subdomain,is_anchor,is_scored,student_answer,item_score,confidence,answered_at
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""C""",0.00,1,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q6_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Inflation (Lowering),f,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q38_Open_Diagnose,Open_Diagnose,Investment & Risk,Inflation Protection,f,t,"""i forgot what i put honestly and why i put high confidence because im not sure""",0.00,1,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,t,t,"""B""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q31_Lower_MCQ,Lower_MCQ,Investment & Risk,Stock Market Function,f,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q10_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Credit Reports,f,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q13_Open_Confirm,Open_Confirm,Risk Management,Insurance Deductible,f,t,"""a deductible is the amount of money you pay out of pocket""",50.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q5_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Emergency Fund,f,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q37_Open_Confirm,Open_Confirm,Investment & Risk,Insurance Types,f,t,"""it pays for damage or injurt""",50.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q7_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Inflation (Fixed Income),f,t,"""A""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q11_Lower_TF,Lower_TF,Risk Management,Diversification (Stock vs Fund),f,t,"""A""",0.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,t,t,"""A""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,t,t,"""C""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,t,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),t,t,"""C""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,t,t,"""A""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),t,t,"""A""",0.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,t,t,"""B""",0.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q40,,Risk and Return Knowledge,2008 Financial Crisis,t,t,"""B""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,t,t,"""B""",100.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,t,t,"""A""",100.00,2,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q38,,Risk and Return Knowledge,Inflation Protection,t,t,"""E""",0.00,3,2026-02-03 02:40:12.013095+00
8d898569-5d18-42ef-be58-e6c6680dcb64,pre,2026-02-03 02:40:12.04+00,1291,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,t,t,"""C""",0.00,2,2026-02-03 02:40:12.013095+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q10_Same_MCQ,Same_MCQ,Borrowing & Credit,Credit Reports,f,t,"""B""",100.00,1,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,t,t,"""E""",0.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q13,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q12,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""C""",0.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q31,,Risk and Return Knowledge,Stock Market Function,t,t,"""C""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,t,t,"""B""",0.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q33,,Risk and Return Knowledge,Probability (% to Count),t,t,"""A""",0.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q34,,Risk and Return Knowledge,Diversification Effect,t,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q35,,Risk and Return Knowledge,Risk-Return Relationship,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q36,,Risk and Return Knowledge,Diversification Principle,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q37,,Risk and Return Knowledge,Insurance Types,t,t,"""C""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q38,,Risk and Return Knowledge,Inflation Protection,t,t,"""A""",0.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,t,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q40,,Risk and Return Knowledge,2008 Financial Crisis,t,t,"""B""",100.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,t,t,"""C""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),t,t,"""C""",0.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),t,t,"""C""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,t,t,"""C""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q6_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Inflation (Lowering),f,t,"""B""",0.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q12_Lower_MCQ,Lower_MCQ,Risk Management,Health Insurance Purpose,f,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q33_Lower_MCQ,Lower_MCQ,Investment & Risk,Probability (% to Count),f,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q38_Lower_MCQ,Lower_MCQ,Investment & Risk,Inflation Protection,f,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,t,t,"""C""",100.00,2,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,t,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q40_Same_MCQ,Same_MCQ,Investment & Risk,2008 Financial Crisis,f,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q11_Higher_MCQ,Higher_MCQ,Risk Management,Diversification (Stock vs Fund),f,t,"""A""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q29_Open_Diagnose,Open_Diagnose,Investment & Risk,Interest Rates & Bonds,f,t,"""A)They rise because bonds are like loans but from the government. """,100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q3_Higher_MCQ,Higher_MCQ,Borrowing & Credit,Inflation,f,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,3,2026-02-04 02:07:27.417527+00
8dd9e169-e45e-4d65-9693-343c24380868,pre,2026-02-04 02:07:27.435+00,3389,Q32_Open_Diagnose,Open_Diagnose,Investment & Risk,Long-Term Asset Returns,f,t,"""Bonds, because my Finance 301 professor taught us that the long time period assets that normally gives the highest return and the safest are bonds. ( Professor speaks arabic but I do not remember his name).""",100.00,3,2026-02-04 02:07:27.417527+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,t,t,"""A""",100.00,3,2026-02-02 06:05:37.387698+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,t,t,"""C""",100.00,2,2026-02-02 06:05:52.937317+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""C""",0.00,1,2026-02-02 06:06:17.780599+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q12,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,3,2026-02-02 06:06:32.920727+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q13,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,2,2026-02-02 06:07:10.00162+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,2,2026-02-02 06:07:28.469964+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-02 06:07:55.92103+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,1,2026-02-02 06:08:18.131556+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-02 06:08:35.105232+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-02 06:08:44.641726+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-02 06:09:00.416916+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""C""",0.00,1,2026-02-02 06:09:14.452705+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-02 06:09:27.580361+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-02 06:09:40.06926+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,1,2026-02-02 06:09:57.355254+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,2,2026-02-02 06:10:05.341608+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,1,2026-02-02 06:10:27.528427+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-02 06:10:40.465476+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-02 06:10:51.7552+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-02 06:11:18.845546+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,2,2026-02-02 06:11:37.771648+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,t,t,"""E""",0.00,1,2026-02-02 06:11:47.027202+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,t,t,"""A""",100.00,3,2026-02-02 06:11:52.899475+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,t,t,"""A""",100.00,3,2026-02-02 06:12:04.068164+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q31,,Risk and Return Knowledge,Stock Market Function,t,t,"""C""",100.00,2,2026-02-02 06:12:15.15866+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,t,t,"""A""",0.00,1,2026-02-02 06:12:28.703871+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q33,,Risk and Return Knowledge,Probability (% to Count),t,t,"""C""",100.00,3,2026-02-02 06:12:39.965391+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q34,,Risk and Return Knowledge,Diversification Effect,t,t,"""D""",0.00,1,2026-02-02 06:12:52.623488+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q35,,Risk and Return Knowledge,Risk-Return Relationship,t,t,"""A""",100.00,3,2026-02-02 06:13:00.716141+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q36,,Risk and Return Knowledge,Diversification Principle,t,t,"""A""",100.00,3,2026-02-02 06:13:07.903684+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q37,,Risk and Return Knowledge,Insurance Types,t,t,"""C""",100.00,2,2026-02-02 06:13:22.11017+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q38,,Risk and Return Knowledge,Inflation Protection,t,t,"""E""",0.00,1,2026-02-02 06:13:49.807939+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,t,t,"""C""",0.00,1,2026-02-02 06:13:54.583871+00
8e4ac48f-4477-4be6-b632-5a417ed75262,pre,2026-02-02 06:18:05.542252+00,748,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,t,t,"""B""",100.00,3,2026-02-02 06:14:01.662369+00
