response_id,attempt_id,item_id,anchor_item_id,domain,subdomain,type,variant_type,raw_answer,score,confidence,ai_confidence,created_at
eb9eec93-c64e-4608-bf99-ffd3d5714a89,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""A""",0.00,2,,2026-04-17 19:37:37.291303+00
ceb44818-562a-4317-8a4f-f0f755ceab0b,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,2,,2026-04-17 19:37:43.128538+00
a936f811-71af-46ab-97e9-9e9595a1f2bf,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,3,,2026-04-17 19:37:51.16975+00
dd5d9020-e337-46e2-95c8-be0abd6e54e1,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""A""",0.00,2,,2026-04-17 19:38:29.044981+00
5316522f-0e82-49d0-b603-4e3c60059f1c,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""B""",0.00,2,,2026-04-17 19:38:31.437347+00
1ce4bb67-b92f-4643-9e97-07fbc2ce82e5,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""A""",0.00,2,,2026-04-17 19:38:32.773608+00
a69021b9-57a4-4e4d-ac86-fcee7f357a73,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""B""",0.00,2,,2026-04-17 19:38:52.750777+00
61ba51b2-edc8-462c-ae63-c615ced35bc6,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""A""",100.00,2,,2026-04-17 19:39:09.749594+00
1872f853-81f2-4d48-9f81-d45fc011406c,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""A""",0.00,2,,2026-04-17 19:39:09.749594+00
18e6856a-da18-461b-a443-5525646680b2,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q36_Lower_MCQ,Q36,Investment & Risk,Diversification Principle,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-17 19:39:28.403167+00
eb1f4444-f185-4309-8954-4dedf9e4a19c,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q8_Lower_MCQ,Q8,Borrowing & Credit,Auto Loans,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-17 19:39:32.98805+00
4c45a4cb-b39c-474e-bc0d-c154c7a09285,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q6_Lower_MCQ,Q6,Borrowing & Credit,Inflation (Lowering),multiple_choice,Lower_MCQ,"""B""",0.00,2,,2026-04-17 19:39:47.980995+00
90353930-d967-4c9e-8941-71bb87c28a27,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q31_Lower_MCQ,Q31,Investment & Risk,Stock Market Function,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-17 19:39:53.434744+00
0daee065-f869-4fd4-a9a6-519fbb8b7826,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q29_Lower_MCQ,Q29,Investment & Risk,Interest Rates & Bonds,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-17 19:39:53.434744+00
f14c13c9-282f-4500-bbee-e5e2d3ad778f,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q37_Open_Diagnose,Q37,Investment & Risk,Insurance Types,short_answer,Open_Diagnose,"""C) is designed to pay foe injuries and property damage you cause to other people.""",50.00,2,,2026-04-17 19:40:19.191833+00
597d661b-bcc5-4af4-867a-7b5c82c21165,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q7_Open_Diagnose,Q7,Borrowing & Credit,Inflation (Fixed Income),short_answer,Open_Diagnose,"""C) Retirees face the biggest problems because they have a fixed income.""",50.00,2,,2026-04-17 19:42:26.530837+00
70495c9c-94ab-4c9a-a845-ee895117fab2,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q5_Open_Diagnose,Q5,Borrowing & Credit,Emergency Fund,short_answer,Open_Diagnose,"""C) I more saved the better.""",50.00,2,,2026-04-17 19:43:18.012168+00
196b128a-ea39-4b71-92bf-dda5cf6d8206,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q11_Open_Confirm,Q11,Risk Management,Diversification (Stock vs Fund),short_answer,Open_Confirm,"""Mutual funds are safer because they offer you instant diversification which means more security.""",50.00,2,,2026-04-17 19:44:41.75638+00
6711a04a-6d7a-4587-bf69-28550552ca1c,8aa2398f-a62d-4c2e-8144-81b43c36798c,Q14_Open_Confirm,Q14,Risk Management,Diversification Principle,short_answer,Open_Confirm,"""This is known as diversification. Risks is reduced because teacher set reacts differently to the economy.""",50.00,2,,2026-04-17 19:45:50.413963+00
c669dc45-b483-4296-8f33-e2a8e1b052bd,8afa561e-7ff9-43a9-82f4-17b787430732,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,3,,2026-04-15 19:11:14.126172+00
debdd457-476e-4205-99ea-dbbda6a0d868,8afa561e-7ff9-43a9-82f4-17b787430732,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""C""",100.00,3,,2026-04-15 19:11:45.138056+00
2caa3a7c-150c-4c2d-8c1a-958e27191168,8afa561e-7ff9-43a9-82f4-17b787430732,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-15 19:12:04.058884+00
f6af7664-e64b-44b3-891d-b70f95c58bb6,8afa561e-7ff9-43a9-82f4-17b787430732,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-15 19:13:02.22005+00
494563de-235c-4ee4-8963-123f0605f2d3,8afa561e-7ff9-43a9-82f4-17b787430732,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,2,,2026-04-15 19:13:29.656471+00
fec57426-9735-4144-b312-2949ab80d72d,8afa561e-7ff9-43a9-82f4-17b787430732,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-15 19:13:39.167186+00
89a5a881-27c4-4189-b69d-62a1e7d25184,8afa561e-7ff9-43a9-82f4-17b787430732,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-15 19:14:09.875824+00
e0bb0bb5-4e04-42ba-b243-b040ce78b1a0,8afa561e-7ff9-43a9-82f4-17b787430732,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-15 19:14:51.367619+00
67ab573d-0c42-4b12-b480-a7bc8c9150d4,8afa561e-7ff9-43a9-82f4-17b787430732,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-15 19:15:03.801482+00
93842891-e3b8-462b-85cb-028358413d9e,8afa561e-7ff9-43a9-82f4-17b787430732,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 19:15:15.329867+00
5b53c514-eea0-4213-ad37-d25308d6076b,8afa561e-7ff9-43a9-82f4-17b787430732,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 19:15:22.254458+00
c8d73d10-9d59-4cf4-8d23-a64e4b2d60a7,8afa561e-7ff9-43a9-82f4-17b787430732,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""A""",100.00,2,,2026-04-15 19:16:01.751844+00
29d637f0-2beb-4c5e-ba92-8050f8b9270f,8afa561e-7ff9-43a9-82f4-17b787430732,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-15 19:16:17.562439+00
cd25b178-8484-4225-8be6-7de4355a1768,8afa561e-7ff9-43a9-82f4-17b787430732,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-15 19:16:32.022248+00
8c7c922a-e00d-43ef-9897-948e19ed586a,8afa561e-7ff9-43a9-82f4-17b787430732,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-15 19:17:16.561944+00
873cef47-cbf5-408d-a79e-ec1b0b4b2441,8afa561e-7ff9-43a9-82f4-17b787430732,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-15 19:18:01.566146+00
588a876e-c258-44d8-99a0-a4f992fcbde7,8afa561e-7ff9-43a9-82f4-17b787430732,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,1,,2026-04-15 19:18:54.371635+00
cfdeb616-95f0-4b70-abeb-55d58fdff90a,8afa561e-7ff9-43a9-82f4-17b787430732,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-15 19:19:31.741495+00
c79b6789-6a99-47ad-9534-288627d06b6b,8afa561e-7ff9-43a9-82f4-17b787430732,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-15 19:19:38.687321+00
7bc51969-4d9d-472e-8208-98b3e69a70eb,8afa561e-7ff9-43a9-82f4-17b787430732,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-15 19:19:48.817267+00
3e5bd4d1-6112-4465-a1ea-e08ba17e2f2c,8afa561e-7ff9-43a9-82f4-17b787430732,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-15 19:20:08.417885+00
d9383b46-96fb-453a-9c89-900d5a576c22,8afa561e-7ff9-43a9-82f4-17b787430732,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""B""",100.00,2,,2026-04-15 19:20:46.103557+00
e9463ce2-dc46-478a-8fdc-c52eb94ec454,8afa561e-7ff9-43a9-82f4-17b787430732,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""B""",0.00,3,,2026-04-15 19:20:54.739838+00
068b6214-3df7-4938-bfff-941934ce8c5b,8afa561e-7ff9-43a9-82f4-17b787430732,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""A""",100.00,2,,2026-04-15 19:21:19.233727+00
de739534-f89a-4bda-95f4-23d94090ea43,8afa561e-7ff9-43a9-82f4-17b787430732,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""A""",0.00,1,,2026-04-15 19:21:33.554141+00
0add86cd-29dc-4567-a354-f7f0acca3ac0,8afa561e-7ff9-43a9-82f4-17b787430732,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,2,,2026-04-15 19:21:44.628807+00
642f0d7e-90e7-43c3-a7b1-5afa9e34f792,8afa561e-7ff9-43a9-82f4-17b787430732,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,2,,2026-04-15 19:22:31.775136+00
1c36ecff-925b-4856-b507-75246fa1b2d0,8afa561e-7ff9-43a9-82f4-17b787430732,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,2,,2026-04-15 19:25:30.868877+00
915d147d-09b3-47ea-a80a-f2ba7d3d0a6d,8afa561e-7ff9-43a9-82f4-17b787430732,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""B""",0.00,2,,2026-04-15 19:26:07.375076+00
933c21ca-b4a9-4bbc-b2c4-ae8036fed53d,8afa561e-7ff9-43a9-82f4-17b787430732,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""A""",100.00,3,,2026-04-15 19:26:15.715316+00
b6c1826d-de71-4d5c-91ae-d6372373df74,8afa561e-7ff9-43a9-82f4-17b787430732,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,2,,2026-04-15 19:26:40.133455+00
1b1a7b95-c065-42c3-bd98-625e54321263,8afa561e-7ff9-43a9-82f4-17b787430732,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""C""",0.00,2,,2026-04-15 19:27:33.434855+00
0146bafe-e1c2-4fd1-933d-64f12aab55e1,8afa561e-7ff9-43a9-82f4-17b787430732,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""C""",0.00,1,,2026-04-15 19:27:48.04247+00
d0d123b3-dd71-49a0-92b6-fcbaf5ef6bc3,8afa561e-7ff9-43a9-82f4-17b787430732,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,3,,2026-04-15 19:28:07.592015+00
ef169e49-b1ca-40a3-bfeb-c24f34507bb5,8afa561e-7ff9-43a9-82f4-17b787430732,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""A""",0.00,2,,2026-04-15 19:28:34.643908+00
ec628f8b-b069-4438-bbd3-c08ea9a895dd,8afa561e-7ff9-43a9-82f4-17b787430732,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""B""",0.00,2,,2026-04-15 19:29:23.39677+00
9edbcc60-42e6-4c71-9f2f-432bd1c24f49,8afa561e-7ff9-43a9-82f4-17b787430732,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""A""",0.00,3,,2026-04-15 19:29:41.158867+00
b67465b0-78ef-4a73-99f6-6194f0ce1d87,8afa561e-7ff9-43a9-82f4-17b787430732,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""C""",100.00,3,,2026-04-15 19:30:20.627084+00
ab6cf3a1-fdad-41e2-a85d-5930e354630c,8afa561e-7ff9-43a9-82f4-17b787430732,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""C""",100.00,2,,2026-04-15 19:30:48.785967+00
7dc63972-0b20-45a9-a94d-cc28076173ae,8afa561e-7ff9-43a9-82f4-17b787430732,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""A""",100.00,2,,2026-04-15 19:31:20.813097+00
989c363b-38e5-44f8-abd3-5fd75f845e2b,8afa561e-7ff9-43a9-82f4-17b787430732,Q5_Lower_MCQ,Q5,Borrowing & Credit,Emergency Fund,multiple_choice,Lower_MCQ,"""A""",100.00,3,,2026-04-15 19:31:27.464411+00
1dd01288-7ed8-4a98-9139-fdf9f7989ac5,8afa561e-7ff9-43a9-82f4-17b787430732,Q38_Lower_MCQ,Q38,Investment & Risk,Inflation Protection,multiple_choice,Lower_MCQ,"""C""",0.00,2,,2026-04-15 19:31:48.145142+00
b3db3521-030b-414d-b2a2-27e490183988,8afa561e-7ff9-43a9-82f4-17b787430732,Q2_Same_MCQ,Q2,Borrowing & Credit,Borrowing/Mortgages,multiple_choice,Same_MCQ,"""B""",100.00,3,,2026-04-15 19:32:00.920914+00
017c2230-331d-44f6-9965-0141dab5addc,8afa561e-7ff9-43a9-82f4-17b787430732,Q30_Same_MCQ,Q30,Investment & Risk,Risk-Return Tradeoff,multiple_choice,Same_MCQ,"""B""",100.00,3,,2026-04-15 19:32:11.589279+00
dbe029bc-67f7-4e79-856b-d7b19bfc30f9,8afa561e-7ff9-43a9-82f4-17b787430732,Q11_Higher_MCQ,Q11,Risk Management,Diversification (Stock vs Fund),multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-15 19:32:26.310728+00
c77f26f3-efac-4f99-a72c-38a0712af62c,8afa561e-7ff9-43a9-82f4-17b787430732,Q3_Open_Diagnose,Q3,Borrowing & Credit,Inflation,short_answer,Open_Diagnose,"""I missed clicked. I was meaning to select \""true\"".""",50.00,3,,2026-04-15 19:33:06.069431+00
5fc5341d-0c0e-4239-b62f-d45b602e91e4,8afa561e-7ff9-43a9-82f4-17b787430732,Q6_Open_Diagnose,Q6,Borrowing & Credit,Inflation (Lowering),short_answer,Open_Diagnose,"""It was tied in relation to slower increase in prices. I decided to pick A because I believe there is a relation between the economy and prices would adapt to reach a lower equilibrium.""",50.00,3,,2026-04-15 19:34:21.87202+00
f26ff975-31b1-4635-b62d-e9cd97660f3a,8afa561e-7ff9-43a9-82f4-17b787430732,Q35_Open_Diagnose,Q35,Investment & Risk,Risk-Return Relationship,short_answer,Open_Diagnose,"""High risk, High reward. If the risk does turn into a failure there's a chance you can lose a lot too. Also, that question is a bit vague.""",50.00,3,,2026-04-15 19:36:52.655471+00
9ca3ef18-e5ec-4ff5-a2c9-6ff41c5a7052,8afa561e-7ff9-43a9-82f4-17b787430732,Q40_Open_Diagnose,Q40,Investment & Risk,2008 Financial Crisis,short_answer,Open_Diagnose,"""I believed that the mortgage was the more detailed answer than just financial housing problems.""",50.00,3,,2026-04-15 19:37:58.373988+00
8ac3a858-3dc0-47de-adbe-f0ffb7663e35,8afa561e-7ff9-43a9-82f4-17b787430732,Q13_Open_Confirm,Q13,Risk Management,Insurance Deductible,short_answer,Open_Confirm,"""You pay out of pocket then the insurance company covers the rest.""",50.00,2,,2026-04-15 19:40:18.453796+00
6315a84b-a73d-471a-a649-a9734a70fefc,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:26:54.784691+00
7df4ab24-a0ec-497a-aced-7f902f79af26,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""C""",100.00,2,,2026-04-19 03:28:02.453586+00
8980794f-b6b9-41d1-b356-080e9e18eee0,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:28:09.902936+00
86860fc8-e8c8-4b25-a98b-eee0878b08fd,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:28:30.40935+00
5804f606-38d8-4665-8c40-5274eb41e486,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,2,,2026-04-19 03:28:39.401146+00
34a5a61a-d26a-4bda-af1d-8081c3f0e70b,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:28:45.168023+00
f539a657-73e8-4589-a5d4-34e98c5bf01a,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 03:28:57.660085+00
6767d54d-9b07-42c6-8422-be047b30465c,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 03:29:18.245355+00
afd69d82-fcb9-4b56-9b59-7234dfb35838,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:29:39.010462+00
5a8a1355-c54a-45e3-99dd-375d5f19cc5b,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:29:59.720885+00
416c0eb7-b4f0-4cdb-a5a1-15f714a34713,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:30:07.670958+00
ec6914dc-4a3e-4f44-8b97-6313914b9568,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:30:23.688437+00
7e3d9a7a-af73-4ba1-94bd-a77cdbefa484,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 03:30:34.846212+00
2e4f5c2c-f8d5-4609-bebd-6f2c61fca792,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-19 03:30:57.261114+00
d76cc8ed-f916-4514-adb2-47c1c72a42fe,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-19 03:31:08.096628+00
c2eaa066-a388-4649-81b4-4a6ebc52b550,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:31:22.461487+00
ccb7081f-2eac-4c61-a371-3452fd7bff0f,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 03:31:44.041271+00
4071f1cc-73b2-4638-bd02-fc8052b6e749,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:32:23.958795+00
c2024885-2f4c-4114-82e0-1bfc7afe2fe4,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-19 03:32:49.784033+00
5e5760a7-0383-483d-a40f-219871e0e2ca,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 03:33:09.246973+00
11761a8c-4cc0-48e6-ba41-60155c41a834,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 03:33:20.085831+00
a04f4e6a-87c8-4677-8ada-13343f7c4baf,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:33:46.062059+00
4f4a7701-8468-46f1-b671-69943edd63a9,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:33:52.994667+00
50716623-baa9-4552-9523-f40d98e65a6f,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:34:23.812085+00
a3296deb-50a0-4594-b4c7-49fec3a66353,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""C""",100.00,3,,2026-04-19 03:35:38.523188+00
18b4118a-2ed8-440e-b107-398f7a7312b1,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,3,,2026-04-19 03:35:42.02504+00
d102cfd3-321e-40e6-af98-cf6491c1d321,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,3,,2026-04-19 03:35:52.57455+00
5803994f-d1a5-4674-b749-f29e27834ce0,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:35:57.534329+00
abaced73-4994-4583-a869-11896fff1630,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:35:59.877035+00
1ce3ec67-f49a-4291-91d1-37ffdd25846c,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:36:03.894786+00
7458af0a-7777-4a59-ae13-f650b3255656,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,3,,2026-04-19 03:36:22.133429+00
6a048e1c-a5b4-47de-b370-48a8fca1cc3c,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""D""",100.00,3,,2026-04-19 03:36:25.605561+00
ffa6e18b-6c54-422d-9da6-41b913625d80,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,3,,2026-04-19 03:36:36.089375+00
ecf85335-3b0a-49dc-94f1-94c883cd5322,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:36:42.5135+00
cfb52efa-8ab2-47be-a934-61dff01bc575,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""B""",100.00,3,,2026-04-19 03:36:49.530474+00
4e138e35-59bf-4df9-aa63-b7b7a1fa8ca0,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""C""",100.00,3,,2026-04-19 03:37:07.057926+00
84307dd6-6486-426e-ae8a-8d36fc72d247,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""B""",100.00,3,,2026-04-19 03:37:12.850759+00
9c59691e-6971-4e7a-b266-9b21e35c911d,8bcb6ec2-27dd-4649-9422-5fdfcc8ad90d,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""C""",100.00,3,,2026-04-19 03:37:18.685364+00
