user_id,attempt_id,wave,item_id,anchor_item_id,domain,subdomain,score,confidence,correct
8018141e-9e45-4445-aafb-7aca4f4fcbc7,a7e705ba-7fdc-4bf8-ba99-8a8db848ac56,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,0.00,3,0
8018141e-9e45-4445-aafb-7aca4f4fcbc7,a7e705ba-7fdc-4bf8-ba99-8a8db848ac56,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),100.00,3,1
8018141e-9e45-4445-aafb-7aca4f4fcbc7,a7e705ba-7fdc-4bf8-ba99-8a8db848ac56,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,2,1
8018141e-9e45-4445-aafb-7aca4f4fcbc7,a7e705ba-7fdc-4bf8-ba99-8a8db848ac56,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,2,1
8018141e-9e45-4445-aafb-7aca4f4fcbc7,a7e705ba-7fdc-4bf8-ba99-8a8db848ac56,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,2,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,0.00,3,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q36,,Risk and Return Knowledge,Diversification Principle,0.00,2,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,2,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q38,,Risk and Return Knowledge,Inflation Protection,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,2,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,2,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,2,0
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,3,1
813f729f-1668-4dc4-816f-236c1b2ee4de,8981c108-1f0c-4342-8d84-207c0f46cc24,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,2,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,2,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,2,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,0.00,2,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,2,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,0.00,2,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,2,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q38,,Risk and Return Knowledge,Inflation Protection,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,2,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,3,1
81c890f9-f7e7-4a96-a5f0-9e7e6448ff34,070fa156-f90b-47aa-9d79-4d160307fa52,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,1,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,1,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,0.00,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q31,,Risk and Return Knowledge,Stock Market Function,0.00,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,0.00,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,1,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,1,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,1,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,0.00,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,4334dd45-b9b6-48d1-a86f-3952b588dcbe,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,1,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,2,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
82b623c1-f1ab-449c-a574-7c6b203cdb7c,e0af95eb-f056-4f8d-ab26-56bd8689a3e9,pre,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
